assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes,Sequence,Family1,Order1,Avibase.ID1,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Min.Latitude,Max.Latitude,Centroid.Latitude,Centroid.Longitude,Range.Size
93727960,22699346,Inezia tenuirostris,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has a very large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). Despite the fact that the population trend appears to be decreasing, the decline is not believed to be sufficiently rapid to approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but this species is described as 'fairly common' (Stotz et al. (1996).",Decreasing,,,Terrestrial,,Neotropical,,FALSE,FALSE,Global,5601.0,Tyrannidae,Passeriformes,AVIBASE-27411295,4.0,2.0,2.0,0.0,4.0,10,5.8,2.8,2.6,15,43.2,5.5,37.7,12.8,38.9,5,Dunning,,NO,,,Woodland,2.0,1.0,Carnivore,Invertivore,Insessorial,10.22,12.46,11.14,-71.22,59966.6
93728140,22699350,Inezia inornata,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has an extremely large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). Despite the fact that the population trend appears to be decreasing, the decline is not believed to be sufficiently rapid to approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but this species is described as 'fairly common' (Stotz et al. (1996).",Decreasing,,,Terrestrial|Freshwater (=Inland waters),,Neotropical,,FALSE,FALSE,Global,5602.0,Tyrannidae,Passeriformes,AVIBASE-E938D049,10.0,2.0,5.0,3.0,10.0,9.9,6.1,3,2.4,15.3,47.5,8.0,39.5,16.7,44.6,12,Dunning,,NO,,,Woodland,2.0,3.0,Carnivore,Invertivore,Insessorial,-24.92,-12.47,-18.5,-60.7,1166513.79
93729059,22699383,Anairetes alpinus,Endangered,C2a(i),2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has a very small population and is confined to a habitat which is severely fragmented and undergoing a continuing decline in extent, area, and quality. It is consequently listed as Endangered. <p></p>","It inhabits semi-humid, mixed <em>Polylepis-Gynoxys</em> woodland at 3,700-4,500 m. In the Runtacocha highland stronghold, <em>Polylepis</em> woodland is mature and has several strata that may provide a richer supply of insects. In Bolivia it is known only from <em>Polylepis pepei</em> forests (I. GÃ³mez <em>in litt</em>. 2003, 2007). It typically moves in pairs or groups of three individuals, sometimes with other species, searching for invertebrates on the outermost branches (Engblom <em>et al</em>. 2002)<strong></strong><strong></strong>. Immatures have been collected in March and July, a pair feeding young were recorded in December and in the Cordillera Apolobamba an active nest was found in November (I. GÃ³mez <em>in litt</em>. 2003, 2007). Territory size has been estimated at between 1 and 2 ha, and the species does not appear to persist in forest fragments smaller than 1 ha (I. GÃ³mez <em>in litt</em>. 2003, 2007)<strong></strong>. <p></p>","The main threats are heavy grazing (especially in Ancash) and the uncontrolled use of fire, which combine to prevent <em>Polylepis</em> regeneration (<strong></strong>FjeldsÃ¥ and Kessler 1996, G. Servat <em>in litt</em>. 1999, Engblom <em>et al</em>. 2002)<strong></strong>, especially where cutting for timber, firewood and charcoal also occurs (<strong></strong>FjeldsÃ¥ and Kessler 1996)<strong></strong>. The change from camelid to sheep- and cattle-farming, erosion and soil degradation caused by agricultural intensification and afforestation, especially where exotic tree species (e.g. <em>Eucalyptus</em>) are planted (<strong></strong>FjeldsÃ¥ and Kessler 1996), are further contributory factors. The extent of <em>Polylepis</em> woodland in Cuzco halved during the 1980s, and over 90% of the forests in which the species has been recorded in Bolivia show human disturbance (GÃ³mez 2009). <p></p>","The population is estimated to number 250-999 individuals (G. Servat <em>in litt.</em> 1999, G. Engblom <em>in litt.</em> 2000). This equates to 167-666 mature individuals, rounded here to 150-700 mature individuals.",Decreasing,"<em>Anairetes alpinus</em> occurs locally in the high Andes of <strong>Peru</strong> and <strong>Bolivia</strong>. Subspecies <em>alpinus</em> occurs in the cordilleras Central and Occidental (La Libertad [G. Engblom <em>in litt</em>. 2000]<strong></strong>, Ancash and Lima), Peru. Subspecies <em>bolivianus</em> occurs in the Cordillera Oriental (ApurÃ­mac and Cuzco), Peru, and the Cordillera Real (La Paz), Bolivia<span style=""font-weight: bold;""> </span> (<strong></strong>FjeldsÃ¥ and Kessler 1996, Maynard and Waterton 1998, G. Servat <em>in litt</em>. 1999, Vogel and Hennessey 2002, I. GÃ³mez <em>in litt</em>. 2003, 2007)<strong></strong>. Confirmation is required for a report near Laraos (Lima), Peru<span style=""font-weight: bold;""> </span>(G. Servat <em>in litt</em>. 1999)<strong></strong>. It is relatively common in the Runtacocha highland, ApurÃ­mac, and the Cordillera Vilcabamba, Cuzco (<strong></strong>FjeldsÃ¥ and Kessler 1996)<strong></strong>, with the population at Abra MÃ¡laga estimated as c.20-30 birds (Engblom <em>et al</em>. 2002)<strong></strong><strong></strong>. In Bolivia it is locally common at the north end of the Cordillera Real in the Cordillera Apolobamba, and the total Bolivian population was estimated at 150-300 birds in 2007 (I. GÃ³mez <em>in litt</em>. 2003, 2007), and just 150 birds in 2009 (GÃ³mez 2009)<strong></strong>. The total population is perhaps in the mid- or upper hundreds, but estimates vary, and there have been several recent discoveries that have extended the known range of this species (G. Engblom <em>in litt</em>. 2000; <strong></strong>FjeldsÃ¥ and Kessler 1996, Maynard and Waterton 1998, G. Servat <em>in litt</em>. 1999, Vogel and Hennessey 2002)<strong></strong>. <p></p>",,Terrestrial,"<strong>Conservation Actions Underway</strong><br/>It is very rare in the actively managed HuascarÃ¡n National Park (<strong></strong>Wege and Long 1995, <strong></strong>G. Servat <em>in litt</em>. 1999, Byers 2000)<strong></strong>. Public awareness campaigns in Cuzco, Peru, have been locally successful (<strong></strong>FjeldsÃ¥ and Kessler 1996). Small numbers have been found within RÃ­o Abiseo National Park, La Libertad, and Cotapata National Park, La Paz (A. B. Hennessey <em>in litt</em>. 1999, G. Engblom <em>in litt</em>. 2000, Vogel and Hennessey 2002). The Madidi and Apolobamba National Parks protect part of the Cordillera Apolobamba, probably the most important area for the species in Bolivia (I. GÃ³mez <em>in litt</em>. 2003, 2007). <p></p><strong>Conservation Actions Proposed</strong><br/>Determine its distribution in Bolivia (A. B. Hennessey <em>in litt</em>. 1999; I. Gomez <em>in litt</em>. 2003, 2007)<strong></strong>, the Cordillera Vilcanota, Cuzco (G. Servat <em>in litt</em>. 1999, G. Engblom <em>in litt</em>. 2000)<strong></strong><strong><sup> </sup></strong>and Laraos, south Lima (<strong></strong>G. Servat <em>in litt</em>. 1999)<strong></strong>. Continue management of HuascarÃ¡n National Park. Protect <em>Polylepis</em> habitat in the Cordillera Vilcanota, Peru and Cordillera Real, Bolivia (<strong></strong>G. Servat <em>in litt</em>. 1999, I. GÃ³mez <em>in litt</em>. 2003, 2007) Improve land-use management by segregating agricultural, grazing and forest areas (<strong></strong>FjeldsÃ¥ and Kessler 1996)<strong></strong>. Encourage local people to develop land-use management and restoration schemes  (<strong></strong>FjeldsÃ¥ and Kessler 1996)<strong></strong>. Conduct studies to ascertain its precise ecological requirements, habitat requirements, population and distribution (I. GÃ³mez <em>in litt</em>. 2003, 2007)<strong></strong>. <p></p>",Neotropical,,FALSE,FALSE,Global,5673.0,Tyrannidae,Passeriformes,AVIBASE-6B005E46,2.0,2.0,0.0,0.0,2.0,12.4,5.9,2.8,2.7,22.1,63.5,9.6,54,15.1,63,9,Dunning,,NO,,,Forest,3.0,1.0,Carnivore,Invertivore,Insessorial,-16.47,-7.57,-10.7,-75.83,11772.35
93731375,22699427,Pseudocolopteryx sclateri,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has a very large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). The population trend appears to be stable, and hence the species does not approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but this species is described as 'fairly common' (Stotz et al. 1996).",Stable,,,Terrestrial|Freshwater (=Inland waters),,Neotropical,,FALSE,FALSE,Global,5680.0,Tyrannidae,Passeriformes,AVIBASE-1CE408B6,5.0,1.0,3.0,1.0,3.0,9.8,6.0,3.1,3.0,17,42,6.7,36,15.6,43.9,8,Dunning,,NO,,,Wetland,3.0,2.0,Carnivore,Invertivore,Insessorial,-37.44,11.42,-25.56,-56.28,816154.8
93731569,22699430,Pseudocolopteryx acutipennis,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has a very large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). Despite the fact that the population trend appears to be decreasing, the decline is not believed to be sufficiently rapid to approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but this species is described as 'uncommon and patchily distributed' (Stotz et al. 1996).",Decreasing,,,Terrestrial|Freshwater (=Inland waters),,Neotropical,,FALSE,FALSE,Global,5681.0,Tyrannidae,Passeriformes,AVIBASE-72A61A24,10.0,5.0,5.0,0.0,4.0,12.5,6.6,3.2,2.8,18.3,47.4,7.8,40,16.2,44.3,6.9,Dunning,,NO,,,Shrubland,3.0,3.0,Carnivore,Invertivore,Insessorial,-33.88,6.53,-19.03,-68.51,506201.86
93732060,103681055,Euscarthmus meloryphus,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has an extremely large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). The population trend appears to be increasing, and hence the species does not approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but this species was described as 'common', prior to being split (Stotz et al. (1996).",Increasing,"E Brazil (MaranhÃ£o and CearÃ¡ S to Mato Grosso and Rio Grande do Sul), E Peru (E Puno), E Bolivia (S from Pando), N &amp; E Paraguay, NW &amp; NE Argentina (S to TucumÃ¡n and, in E, to CÃ³rdoba and N Buenos Aires) and Uruguay. Subspecies&#160;<em>E.&#160;m.&#160;paulus</em>&#160; occurring in NE &amp; C Colombia (Magdalena and Guajira to Norte de Santander and S in Magdalena Valley to Huila) and N Venezuela (E to Sucre, S to NE BolÃ­var).",,Terrestrial,,Neotropical,,FALSE,FALSE,Global,5605.0,Tyrannidae,Passeriformes,AVIBASE-879DAFFF,10.0,3.0,4.0,3.0,4.0,11.9,6.7,2.9,3.2,18.2,46,4.8,40.5,10.6,39,6.8,Dunning,,NO,,,Shrubland,2.0,1.0,Carnivore,Invertivore,Insessorial,-34.67,12.46,-15.93,-52.47,6211591.05
93734325,22699494,Phylloscartes roquettei,Endangered,A2c+3c+4c,2016,2016-10-01 00:00:00 UTC,3.1,English,This species is classified as Endangered because habitat loss and degradation driven by a number of processes are suspected to be causing very rapid ongoing population declines. <p></p> <p></p>,"The species has been recorded in dry forest, riparian forest and semi-deciduous forest within the cerrado including in secondary growth and forest fragments (Lopes <em>et al</em>. 2008)<strong></strong>. In the dry season of 1977, it was almost always observed in pairs, 10-20 m up in the few green trees and bushes (Willis and Oniki 1991)<strong></strong>. Birds occasionally also descended to the green cotton <em>Gossypium</em> bushes of a plantation (Willis and Oniki 1991)<strong></strong>. In both dry and gallery forests, it appears to prefer the upper branches of taller, emergent trees, where it sallies for insect prey (Raposo <em>et al</em>. 2002)<strong></strong>. Nest building has been observed in October (Kirwan <em>et al</em>. 2004, Albano 2009), and presumed incubation in November, with a fledgling in December (Albano 2009)<strong></strong>. It occurs at low densities and can be difficult to detect, even at known sites. Its ability to disperse is unknown; given that cerrado habitats are under threat and increasingly fragmented, it is likely that many populations are increasingly isolated. <p></p>","Its habitat is probably the most threatened in central Brazil owing to its valuable aroeira <em>Astronium urundeuva</em> wood and relatively fertile soils. Charcoal-burners were fully active at the type-locality in 1986, where there was also extensive forest cutting for pasture and agricultural development. The SÃ£o Francisco basin is also threatened by limestone quarrying and a large-scale irrigation project that has already resulted in the loss of large areas of forest (Raposo <em>et al</em>. 2002)<strong></strong><strong><sup></sup></strong>. Cattle ranching has resulted in forest clearance across large parts of the state of Minas Gerais within its range (Lopes <em>et al</em>. 2008). These same threats are impacting upon recently discovered locations and are exacerbated when remaining forest is highly fragmented<span style=""font-weight: bold;""> </span> (Lopes <em>et al</em>. 2008)<strong><sup></sup></strong>. <p></p>","No empirical data is available, however, despite it apparent low population density and ongoing habitat degradation and fragmentation within the species's range, an extensive area of potentially suitable habitat remains that suggests the previous population estimate of 50-250 individuals needed revision. It is instead estimated to number 2,500-9,999 individuals, equating to 1,667-6,666 mature individuals, rounded here to 1,500-7,000 mature individuals.",Decreasing,"<em>Phylloscartes roquettei</em> is known from the SÃ£o Francisco and Jequitinhonha valleys, in north and central Minas Gerais, and in contiguous S Bahia and E GoÃ­as, in east-central <strong>Brazil</strong>. The type-specimen was collected in July 1926 near JanuÃ¡ria, now Brejo de Amparo, and birds were seen again in 1977 on both sides of the rio SÃ£o Francisco (Willis and Oniki 1991)<strong></strong>. Searches in 1985, 1986 and 1987 were unsuccessful, but the species was located at VÃ¡rzea da Palma, near Pirapora (c.190 km south of the type-locality) in 1993 and found to be very rare at the site in 1998, 1999, 2002 and 2005 (Raposo <em>et al</em>. 2002; Kirwan <em>et al</em>. 2004; Vasconcelos <em>et al</em>. 2006)<strong></strong>. A male specimen was taken at Francisco Dumont (c.250 km south of the type-locality) in 1995 (Raposo <em>et al</em>. 2002)<strong></strong>. An overlooked specimen taken in 1990 at the Fazenda Cana Brava along the rio Pardo Grande has recently come to light (Vasconcelos <em>et al</em>. 2008). It was recorded at the Projeto JaÃ­ba, Mocambinho in September 1996. Recent surveys discovered the species at several new localities along the SÃ£o Francisco river valley (Lopes <em>et al</em>. 2008) and from the Jequitinhonha river basin (Luiz <em>et al</em>. 2006)<strong></strong>. These new records increased the known extent of occurrence to 33,500 km<sup>2<strong>&#160;</strong></sup> (Lopes <em>et al</em>. 2008). Conjecture that the species may occur in contiguous habitat in south-west Bahia (de Vasconcelos <em>et al</em>. 2006)<strong></strong> was confirmed by dos Santos<span style=""font-style: italic;""> et al</span>. (2009) who describe five new localities within the state; nesting has also been documented (Albano 2009). There appears to be suitable habitat to the northeast and north-northwest of its current distribution (Marini <span style=""font-style: italic;"">et al</span>. 2010). The population size has not been assessed; the only previous estimate was based on extrapolation across the known range at the time of just 50 km<sup>2</sup>, given the revised EOO the population is unlikely to be small. Similarly population trends have not been assessed, but there are a number of severe threats to cerrado habitats within the species's range that suggest a rapid decline is likely. <p></p>",,Terrestrial,"<strong>Conservation Actions Underway</strong><br/>In Brazil, formerly considered Critically Endangered (Silveira and Straube 2008), it is now legally recognised as Endangered (MMA 2014). It is protected under Brazilian law but no other measures have been taken. There is a record from Cavernas do PeruaÃ§u National Park (Raposo <em>et al</em>. 2002)<strong></strong><strong></strong>. Considerable survey effort has occurred within the species range resulting in a revised conservation status assessment and improved knowledge of the species's range and requirements. <p></p><strong>Conservation Actions Proposed</strong><br/>Continue survey work to improve knowledge of the species's range. Urgently protect the known area near Pirapora, as well as other suitable habitat patches. Conduct an environmental awareness campaign directed at landowners, local communities and schools. Reinforce the protection of the region's gallery forests (Raposo <em>et al</em>. 2002)<strong></strong>. <p></p>",Neotropical,,FALSE,FALSE,Global,5486.0,Tyrannidae,Passeriformes,AVIBASE-34B5008C,2.0,1.0,1.0,0.0,2.0,10,6.2,2.8,2.5,13.5,48.5,5.5,43,11.4,49,6,Dunning,,NO,,,Woodland,2.0,1.0,Carnivore,Invertivore,Insessorial,-19.69,-12.92,-16.48,-43.88,238046.62
93738527,22699590,Cnipodectes subbrunneus,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has an extremely large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). Despite the fact that the population trend appears to be decreasing, the decline is not believed to be sufficiently rapid to approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but this species is described as 'uncommon and patchily distributed' (Stotz et al. 1996).",Decreasing,,,Terrestrial,,Neotropical,,FALSE,FALSE,Global,5511.0,Tyrannidae,Passeriformes,AVIBASE-8D786D76,6.0,0.0,1.0,5.0,3.0,16.8,11.1,6.5,5.0,18.9,85.4,13.7,76.3,14.9,75.2,23.2,Dunning,,NO,,,Forest,1.0,1.0,Carnivore,Invertivore,Insessorial,-11.52,9.62,-3.33,-70.79,1950473.59
93740988,22699635,Platyrinchus coronatus,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has an extremely large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). Despite the fact that the population trend appears to be decreasing, the decline is not believed to be sufficiently rapid to approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but this species is described as 'fairly common' (Stotz et al. (1996).",Decreasing,,,Terrestrial,,Neotropical,,FALSE,FALSE,Global,5462.0,Tyrannidae,Passeriformes,AVIBASE-E411C4C0,19.0,7.0,3.0,9.0,11.0,12.6,7.1,6.4,3.4,13.2,54.4,12.1,42,22.4,24.5,9.1,Dunning,,NO,,,Forest,1.0,1.0,Carnivore,Invertivore,Insessorial,-15.75,16.03,-2.58,-64.84,5183010.82
93743369,22699677,Myiophobus roraimae,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has a very large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). Despite the fact that the population trend appears to be decreasing, the decline is not believed to be sufficiently rapid to approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but this species is described as 'fairly common but patchily distributed' (Stotz et al. 1996).",Stable,,,Terrestrial,,Neotropical,,FALSE,FALSE,Global,5779.0,Tyrannidae,Passeriformes,AVIBASE-8B3AAC3B,4.0,2.0,2.0,0.0,4.0,12.9,7.3,5,3.4,17.2,66.4,11.9,54.5,18,59,13.6,Dunning,,NO,,,Forest,1.0,1.0,Carnivore,Invertivore,Insessorial,-14.12,7.1,4.58,-64.32,247059.83
93744147,103682408,Myiophobus fasciatus,Least Concern,,2016,2016-10-01 00:00:00 UTC,3.1,English,"This species has an extremely large range, and hence does not approach the thresholds for Vulnerable under the range size criterion (Extent of Occurrence &lt;20,000 km2 combined with a declining or fluctuating range size, habitat extent/quality, or population size and a small number of locations or severe fragmentation). The population trend appears to be increasing, and hence the species does not approach the thresholds for Vulnerable under the population trend criterion (&gt;30% decline over ten years or three generations). The population size has not been quantified, but it is not believed to approach the thresholds for Vulnerable under the population size criterion (&lt;10,000 mature individuals with a continuing decline estimated to be &gt;10% in ten years or three generations, or with a specified population structure). For these reasons the species is evaluated as Least Concern.",,,"The global population size has not been quantified, but the pre-split species has been described as 'fairly common' (Stotz <em>et al</em>. 1996).",Increasing,,,Terrestrial,,Neotropical,,FALSE,FALSE,Global,5773.0,Tyrannidae,Passeriformes,AVIBASE-0402B179,34.0,10.0,10.0,14.0,4.0,13.5,7.4,5,3.6,16.5,58.9,11.0,48.1,18.7,54.1,9.9,Dunning,,NO,,,Shrubland,2.0,3.0,Carnivore,Invertivore,Insessorial,-37.25,11.43,-14.72,-56.05,10017556.29
